dup_group,directory,filename_min,filename_max,modified_time_mean,file_count
photo/bilder2009-2010/1.December 2009/30 Decphoto/bilder2009-2010/2009-12-31/Alexandra & Alicephoto/AlexandrasPC2013/1.Foto/1.December 2009/30 Dec,photo/AlexandrasPC2013/1.Foto/1.December 2009/30 Dec,IMG_2505.JPG,IMG_2503.JPG,2009-12-30 11:29:38.666667,3
"photo/bilder2010-2011/2010-12-20, canaria 2photo/mettesvita131213/2010-12-16, canariaphoto/mettesvita131213/2011-02-19, minneskort mettephoto/mettesvita131213/2011-01-08, gran canaria + jul mmphoto/mettesvita131213/2010-12-20, canaria 2","photo/bilder2010-2011/2010-12-20, canaria 2",canaria 2 707.jpg,canaria 2 414.jpg,2010-12-20 11:12:03.432000,3
photo/Vewes fotobilder/2018-01-11/Dom braphoto/Vewes fotobilder/2018-01-11,photo/Vewes fotobilder/2018-01-11/Dom bra,IMG_0469 edit.JPG,IMG_0471 edit.JPG,2018-01-11 14:30:14.732333,3
photo/AlexandrasPC2013/1.Foto/20.Augusti 2011/Ridläger 2011/Alexandra-Aboephoto/bilder2010-2011/20.Augusti 2011/Ridläger 2011/Alexandra-Aboe,photo/bilder2010-2011/20.Augusti 2011/Ridläger 2011/Alexandra-Aboe,IMG_9808 liten.jpg,IMG_9803.JPG,2011-08-06 19:52:55.666667,3
photo/AlexandrasPC2013/1.Foto/2.Januari och Februari 2010/4 Febphoto/bilder2010-2011/2.Januari och Februari 2010/4 Febphoto/alexandraminabilder/Pictures/Ipod,photo/AlexandrasPC2013/1.Foto/2.Januari och Februari 2010/4 Feb,IMG_2376.JPG,IMG_2302.JPG,2009-10-16 21:50:20.518333,3
photo/AlexandrasPC2013/1.Foto/2.Januari och Februari 2010/4 Febphoto/bilder2010-2011/2.Januari och Februari 2010/4 Febphoto/alexandraminabilder/Pictures/Ipod,photo/alexandraminabilder/Pictures/Ipod,IMG_2376.JPG,IMG_2302.JPG,2009-10-16 21:50:20.333333,3
photo/AlexandrasPC2013/1.Foto/2.Januari och Februari 2010/4 Febphoto/bilder2010-2011/2.Januari och Februari 2010/4 Febphoto/alexandraminabilder/Pictures/Ipod,photo/bilder2010-2011/2.Januari och Februari 2010/4 Feb,IMG_2376.JPG,IMG_2302.JPG,2009-10-16 21:50:20.333333,3
photo/Vewes fotobilder/Blommor/bphoto/Vewes fotobilder/Blommor/cphoto/2012/28.April 2012/1 April Blommor,photo/Vewes fotobilder/Blommor/c,IMG_8497.JPG,IMG_8495.JPG,2016-07-11 22:39:38.210667,3
photo/Vewes fotobilder/Blommor/bphoto/Vewes fotobilder/Blommor/cphoto/2012/28.April 2012/1 April Blommor,photo/Vewes fotobilder/Blommor/b,IMG_8497.JPG,IMG_8495.JPG,2016-07-11 22:39:29.827667,3
photo/Vewes fotobilder/Blommor/bphoto/Vewes fotobilder/Blommor/cphoto/2012/28.April 2012/1 April Blommor,photo/2012/28.April 2012/1 April Blommor,IMG_8497.JPG,IMG_8495.JPG,2012-04-01 17:00:02.000000,3
photo/mettesvita131213/101002 vernissage monicaphoto/bilder2010-2011/101002 vernissage monica,photo/bilder2010-2011/101002 vernissage monica,IMG_6853.JPG,IMG_6837.JPG,2010-10-02 16:50:42.000000,3
photo/mettesvita131213/101002 vernissage monicaphoto/bilder2010-2011/101002 vernissage monica,photo/mettesvita131213/101002 vernissage monica,IMG_6853.JPG,IMG_6837.JPG,2010-10-02 16:50:42.000000,3
photo/AlexandrasPC2013/1.Foto/20.Augusti 2011/Ridläger 2011/Alexandra-Aboephoto/bilder2010-2011/20.Augusti 2011/Ridläger 2011/Alexandra-Aboe,photo/AlexandrasPC2013/1.Foto/20.Augusti 2011/Ridläger 2011/Alexandra-Aboe,IMG_9808 liten.jpg,IMG_9803.JPG,2011-08-06 19:52:56.156333,3
"photo/bilder2010-2011/2010-12-20, canaria 2photo/mettesvita131213/2011-01-08, gran canaria + jul mmphoto/mettesvita131213/2011-02-19, minneskort mettephoto/mettesvita131213/2010-12-20, canaria 2photo/mettesvita131213/2010-12-16, canaria","photo/mettesvita131213/2011-02-19, minneskort mette",minneskort mette 850.jpg,minneskort mette 932.jpg,2011-02-19 10:56:46.434667,3
photo/AlexandrasPC2013/1.Foto/20.Augusti 2011/Ridläger 2011/Camilla-Falcophoto/bilder2010-2011/20.Augusti 2011/Ridläger 2011/Camilla-Falco,photo/AlexandrasPC2013/1.Foto/20.Augusti 2011/Ridläger 2011/Camilla-Falco,IMG_9782.JPG,IMG_9781.JPG,2011-08-06 19:31:39.621000,3
photo/AlexandrasPC2013/1.Foto/20.Augusti 2011/Ridläger 2011/Camilla-Falcophoto/bilder2010-2011/20.Augusti 2011/Ridläger 2011/Camilla-Falco,photo/bilder2010-2011/20.Augusti 2011/Ridläger 2011/Camilla-Falco,IMG_9782.JPG,IMG_9781.JPG,2011-08-06 19:31:39.000000,3
photo/bilder2010-2011/2.Januari och Februari 2010/7 Febphoto/alexandraminabilder/Pictures/Ipodphoto/AlexandrasPC2013/1.Foto/2.Januari och Februari 2010/7 Feb,photo/bilder2010-2011/2.Januari och Februari 2010/7 Feb,IMG_3777.JPG,IMG_3615.JPG,2010-02-06 17:11:25.000000,2
photo/iphone mette 141107/823WGTMAphoto/2014-10-11photo/DCIM/823WGTMA/Pyreneérna 2014photo/2014/Iphone mette 2014photo/iphonemette 150925/823WGTMA,photo/2014-10-11,IMG_1484.JPG,IMG_1453.JPG,2014-07-12 23:20:50.000000,2
photo/bilder2010-2011/11.November 2010/15 Nov. Ridning(min grupp)photo/AlexandrasPC2013/1.Foto/11.November 2010/15 Nov. Ridning(min grupp),photo/AlexandrasPC2013/1.Foto/11.November 2010/15 Nov. Ridning(min grupp),DSC_0412.JPG,DSC_0068.JPG,2010-11-18 17:37:05.000000,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/DCIM/860OKMZO,photo/mette iphone dec 13,IMG_20120810_134711.jpg,IMG_20120906_203002.jpg,2012-08-24 05:08:36.500000,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/DCIM/860OKMZO,photo/iphonemette 150925/860OKMZO,IMG_0372.JPG,IMG_0416.JPG,2012-08-24 05:08:37.500000,2
photo/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/mette iphone dec 13photo/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZO,photo/DCIM/860OKMZO,IMG_0347.JPG,IMG_0354.JPG,2012-07-21 02:19:17.000000,2
photo/DCIM/860OKMZOphoto/mette iphone dec 13photo/iphone mette 141107/860OKMZOphoto/2012/Iphone mette 2012photo/iphonemette 150925/860OKMZO,photo/2012/Iphone mette 2012,IMG_20120629_174703.JPG,IMG_20120720_132321.JPG,2012-07-10 03:35:12.000000,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/DCIM/860OKMZO,photo/iphone mette 141107/860OKMZO,IMG_0372.JPG,IMG_0416.JPG,2012-08-24 05:08:37.500000,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/DCIM/860OKMZO,photo/DCIM/860OKMZO,IMG_0372.JPG,IMG_0416.JPG,2012-08-24 05:08:37.500000,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/DCIM/860OKMZO,photo/2012/Iphone mette 2012,IMG_20120810_134711.JPG,IMG_20120906_203002.JPG,2012-08-24 05:08:36.500000,2
"photo/bilder2010-2011/12.December 2010/24-25 Dec. Julfirandephoto/AlexandrasPC2013/1.Foto/12.December 2010/24-25 Dec. Julfirandephoto/mettesvita131213/2011-01-08, gran canaria + jul mm/Jul 2010photo/bilder2010-2011/2011-01-08, gran canaria + jul mm/Jul 2010photo/mettesvita131213/2011-02-19, minneskort mette",photo/AlexandrasPC2013/1.Foto/12.December 2010/24-25 Dec. Julfirande,IMG_1564.JPG,IMG_1560.JPG,2010-12-25 15:48:09.000000,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/iphone mette 141107/860OKMZO,photo/iphone mette 141107/860OKMZO,IMG_0378.JPG,IMG_0295.JPG,2012-07-25 11:41:52.000000,2
photo/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/mette iphone dec 13photo/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZO,photo/2012/Iphone mette 2012,IMG_20120720_152938.JPG,IMG_20120721_130855.JPG,2012-07-21 02:19:16.500000,2
"photo/bilder2010-2011/12.December 2010/24-25 Dec. Julfirandephoto/AlexandrasPC2013/1.Foto/12.December 2010/24-25 Dec. Julfirandephoto/mettesvita131213/2011-01-08, gran canaria + jul mm/Jul 2010photo/bilder2010-2011/2011-01-08, gran canaria + jul mm/Jul 2010photo/mettesvita131213/2011-02-19, minneskort mette",photo/bilder2010-2011/12.December 2010/24-25 Dec. Julfirande,IMG_1564.JPG,IMG_1560.JPG,2010-12-25 15:48:09.000000,2
photo/2014-10-11photo/iphone mette 141107/823WGTMAphoto/iphonemette 150925/823WGTMAphoto/2014/Iphone mette 2014photo/DCIM/823WGTMA/Pyreneérna 2014,photo/iphonemette 150925/823WGTMA,IMG_1488.JPG,IMG_1422.JPG,2014-07-11 15:28:39.500000,2
photo/2014-10-11photo/iphone mette 141107/823WGTMAphoto/iphonemette 150925/823WGTMAphoto/2014/Iphone mette 2014photo/DCIM/823WGTMA/Pyreneérna 2014,photo/iphone mette 141107/823WGTMA,IMG_1488.JPG,IMG_1422.JPG,2014-07-11 15:28:39.500000,2
photo/bilder2010-2011/101007 hästarphoto/mettesvita131213/101007 hästarphoto/mettesvita131213/2010-10-11 001,photo/mettesvita131213/2010-10-11 001,IMG_7374.JPG,IMG_7379.JPG,2010-10-07 16:44:25.000000,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/iphonemette 150925/860OKMZO,photo/mette iphone dec 13,IMG_20121005_194942.jpg,IMG_20120908_111025.jpg,2012-09-22 03:30:03.500000,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/iphonemette 150925/860OKMZO,photo/iphonemette 150925/860OKMZO,IMG_0469.JPG,IMG_0427.JPG,2012-09-22 03:30:04.500000,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/iphonemette 150925/860OKMZO,photo/iphone mette 141107/860OKMZO,IMG_0469.JPG,IMG_0427.JPG,2012-09-22 03:30:04.500000,2
photo/bilder2010-2011/2.Januari och Februari 2010/4 Febphoto/AlexandrasPC2013/1.Foto/2.Januari och Februari 2010/4 Febphoto/alexandraminabilder/Pictures/Ipod,photo/alexandraminabilder/Pictures/Ipod,IMG_2095.JPG,IMG_2364.JPG,2010-02-14 11:36:41.500000,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/iphone mette 141107/860OKMZO,photo/DCIM/860OKMZO,IMG_0378.JPG,IMG_0295.JPG,2012-07-25 11:41:52.000000,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZO,photo/mette iphone dec 13,IMG_20120629_175407.jpg,IMG_20121026_195712.jpg,2012-08-28 06:55:39.500000,2
photo/DCIM/860OKMZOphoto/mette iphone dec 13photo/iphone mette 141107/860OKMZOphoto/2012/Iphone mette 2012photo/iphonemette 150925/860OKMZO,photo/iphonemette 150925/860OKMZO,IMG_0280.JPG,IMG_0340.JPG,2012-07-10 03:05:14.000000,2
photo/iphonemette 150925/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/2012/Iphone mette 2012photo/mettephoto/mette iphone dec 13photo/DCIM/860OKMZO,photo/2012/Iphone mette 2012,IMG_20121114_130702.JPG,IMG_20121228_151913.JPG,2012-12-06 14:13:07.500000,2
photo/DCIM/860OKMZOphoto/mette iphone dec 13photo/iphone mette 141107/860OKMZOphoto/2012/Iphone mette 2012photo/iphonemette 150925/860OKMZO,photo/mette iphone dec 13,IMG_20120629_174703.jpg,IMG_20120720_132321.jpg,2012-07-10 03:35:12.000000,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/iphone mette 141107/860OKMZO,photo/iphonemette 150925/860OKMZO,IMG_0378.JPG,IMG_0295.JPG,2012-07-25 11:41:52.000000,2
photo/bilder2010-2011/101007 hästarphoto/mettesvita131213/101007 hästarphoto/mettesvita131213/2010-10-11 001,photo/bilder2010-2011/101007 hästar,IMG_7374.JPG,IMG_7379.JPG,2010-10-07 16:44:25.000000,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/iphone mette 141107/860OKMZO,photo/2012/Iphone mette 2012,IMG_20120818_113220.JPG,IMG_20120701_125123.JPG,2012-07-25 12:11:51.500000,2
photo/bilder2010-2011/101007 hästarphoto/mettesvita131213/101007 hästarphoto/mettesvita131213/2010-10-11 001,photo/mettesvita131213/101007 hästar,IMG_7374.JPG,IMG_7379.JPG,2010-10-07 16:44:25.000000,2
photo/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/mette iphone dec 13photo/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZO,photo/mette iphone dec 13,IMG_20120720_152938.jpg,IMG_20120721_130855.jpg,2012-07-21 02:19:16.500000,2
photo/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/mette iphone dec 13photo/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZO,photo/iphonemette 150925/860OKMZO,IMG_0347.JPG,IMG_0354.JPG,2012-07-21 02:19:17.000000,2
photo/DCIM/860OKMZOphoto/mette iphone dec 13photo/iphone mette 141107/860OKMZOphoto/2012/Iphone mette 2012photo/iphonemette 150925/860OKMZO,photo/iphone mette 141107/860OKMZO,IMG_0280.JPG,IMG_0340.JPG,2012-07-10 03:05:14.000000,2
photo/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZOphoto/mette iphone dec 13photo/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZO,photo/iphone mette 141107/860OKMZO,IMG_0347.JPG,IMG_0354.JPG,2012-07-21 02:19:17.000000,2
photo/bilder2010-2011/2.Januari och Februari 2010/4 Febphoto/AlexandrasPC2013/1.Foto/2.Januari och Februari 2010/4 Febphoto/alexandraminabilder/Pictures/Ipod,photo/bilder2010-2011/2.Januari och Februari 2010/4 Feb,IMG_2095.JPG,IMG_2364.JPG,2010-02-14 11:36:41.500000,2
photo/DCIM/860OKMZOphoto/mette iphone dec 13photo/iphone mette 141107/860OKMZOphoto/2012/Iphone mette 2012photo/iphonemette 150925/860OKMZO,photo/DCIM/860OKMZO,IMG_0280.JPG,IMG_0340.JPG,2012-07-10 03:05:14.000000,2
photo/iphonemette 150925/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/2012/Iphone mette 2012photo/mettephoto/mette iphone dec 13photo/DCIM/860OKMZO,photo/DCIM/860OKMZO,IMG_0551.JPG,IMG_0595.JPG,2012-12-06 14:13:08.500000,2
"photo/bilder2010-2011/12.December 2010/24-25 Dec. Julfirandephoto/AlexandrasPC2013/1.Foto/12.December 2010/24-25 Dec. Julfirandephoto/bilder2010-2011/2011-01-08, gran canaria + jul mm/Jul 2010photo/mettesvita131213/2011-01-08, gran canaria + jul mm/Jul 2010photo/mettesvita131213/2011-02-19, minneskort mettephoto/mettesvita131213/2011-01-08, gran canaria + jul mm/Jul 2010photo/mettesvita131213/2011-02-19, minneskort mette","photo/mettesvita131213/2011-01-08, gran canaria + jul mm/Jul 2010",gran canaria + jul mm 634.jpg,gran canaria + jul mm 689.jpg,2011-01-08 21:56:28.601000,2
photo/iphone mette 141107/823WGTMAphoto/2014-10-11photo/DCIM/823WGTMA/Pyreneérna 2014photo/2014/Iphone mette 2014photo/iphonemette 150925/823WGTMA,photo/iphone mette 141107/823WGTMA,IMG_1484.JPG,IMG_1453.JPG,2014-07-12 23:20:50.000000,2
photo/iphone mette 141107/823WGTMAphoto/2014-10-11photo/DCIM/823WGTMA/Pyreneérna 2014photo/2014/Iphone mette 2014photo/iphonemette 150925/823WGTMA,photo/iphonemette 150925/823WGTMA,IMG_1484.JPG,IMG_1453.JPG,2014-07-12 23:20:50.000000,2
photo/iphone mette 141107/823WGTMAphoto/2014-10-11photo/DCIM/823WGTMA/Pyreneérna 2014photo/2014/Iphone mette 2014photo/iphonemette 150925/823WGTMA,photo/2014/Iphone mette 2014,IMG_20140713_105841.JPG,IMG_20140712_114250.JPG,2014-07-12 23:20:45.500000,2
"photo/mettesvita131213/2010-12-20, canaria 2photo/bilder2010-2011/2010-12-20, canaria 2photo/mettesvita131213/2011-02-19, minneskort mettephoto/mettesvita131213/2010-12-16, canariaphoto/mettesvita131213/2011-01-08, gran canaria + jul mm","photo/mettesvita131213/2011-01-08, gran canaria + jul mm",gran canaria + jul mm 943.jpg,gran canaria + jul mm 796.jpg,2011-01-08 22:07:40.194500,2
"photo/bilder2010-2011/12.December 2010/24-25 Dec. Julfirandephoto/AlexandrasPC2013/1.Foto/12.December 2010/24-25 Dec. Julfirandephoto/mettesvita131213/2011-01-08, gran canaria + jul mm/Jul 2010photo/bilder2010-2011/2011-01-08, gran canaria + jul mm/Jul 2010photo/mettesvita131213/2011-02-19, minneskort mette","photo/bilder2010-2011/2011-01-08, gran canaria + jul mm/Jul 2010",gran canaria + jul mm 663.jpg,gran canaria + jul mm 659.jpg,2011-01-08 21:56:04.843500,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/iphonemette 150925/860OKMZO,photo/DCIM/860OKMZO,IMG_0469.JPG,IMG_0427.JPG,2012-09-22 03:30:04.500000,2
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZO,photo/mette iphone dec 13,IMG_20120720_152930.jpg,IMG_20121007_155659.jpg,2012-08-29 03:43:14.500000,2
"photo/mettesvita131213/2010-12-20, canaria 2photo/bilder2010-2011/2010-12-20, canaria 2photo/mettesvita131213/2011-02-19, minneskort mettephoto/mettesvita131213/2010-12-16, canariaphoto/mettesvita131213/2011-01-08, gran canaria + jul mm","photo/bilder2010-2011/2010-12-20, canaria 2",canaria 2 589.jpg,canaria 2 442.jpg,2010-12-20 11:10:58.093000,2
"photo/mettesvita131213/2010-12-20, canaria 2photo/bilder2010-2011/2010-12-20, canaria 2photo/mettesvita131213/2011-02-19, minneskort mettephoto/mettesvita131213/2010-12-16, canariaphoto/mettesvita131213/2011-01-08, gran canaria + jul mm","photo/mettesvita131213/2010-12-16, canaria",canaria 242.jpg,canaria 095.jpg,2010-12-16 21:24:34.835500,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZO,photo/DCIM/860OKMZO,IMG_0281.JPG,IMG_0516.JPG,2012-08-28 06:25:40.000000,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZO,photo/2012/Iphone mette 2012,IMG_20120629_175407.JPG,IMG_20121026_195712.JPG,2012-08-28 06:55:39.500000,2
"photo/mettesvita131213/2010-12-16, canariaphoto/mettesvita131213/2011-02-19, minneskort mettephoto/mettesvita131213/2010-12-20, canaria 2photo/bilder2010-2011/2010-12-20, canaria 2photo/mettesvita131213/2011-01-08, gran canaria + jul mm","photo/bilder2010-2011/2010-12-20, canaria 2",canaria 2 696.jpg,canaria 2 514.jpg,2010-12-20 11:14:39.640500,2
"photo/mettesvita131213/2010-12-16, canariaphoto/mettesvita131213/2011-02-19, minneskort mettephoto/mettesvita131213/2010-12-20, canaria 2photo/bilder2010-2011/2010-12-20, canaria 2photo/mettesvita131213/2011-01-08, gran canaria + jul mm","photo/mettesvita131213/2010-12-16, canaria",canaria 349.jpg,canaria 167.jpg,2010-12-16 21:28:14.132000,2
"photo/mettesvita131213/2010-12-20, canaria 2photo/bilder2010-2011/2010-12-20, canaria 2","photo/mettesvita131213/2010-12-20, canaria 2",canaria 2 004.jpg,canaria 2 001.jpg,2010-12-20 10:51:20.819500,2
"photo/mettesvita131213/2010-12-20, canaria 2photo/bilder2010-2011/2010-12-20, canaria 2","photo/bilder2010-2011/2010-12-20, canaria 2",canaria 2 004.jpg,canaria 2 001.jpg,2010-12-20 10:51:20.819500,2
photo/2014-10-11photo/iphone mette 141107/823WGTMAphoto/iphonemette 150925/823WGTMAphoto/2014/Iphone mette 2014photo/DCIM/823WGTMA,photo/2014/Iphone mette 2014,IMG_20140605_120555.JPG,IMG_20140322_102920.JPG,2014-04-28 23:17:37.500000,2
"photo/bilder2010-2011/12.December 2010/24-25 Dec. Julfirandephoto/AlexandrasPC2013/1.Foto/12.December 2010/24-25 Dec. Julfirandephoto/mettesvita131213/2011-01-08, gran canaria + jul mm/Jul 2010photo/bilder2010-2011/2011-01-08, gran canaria + jul mm/Jul 2010photo/mettesvita131213/2011-02-19, minneskort mette","photo/mettesvita131213/2011-02-19, minneskort mette",minneskort mette 663.jpg,minneskort mette 659.jpg,2011-02-19 10:39:58.804000,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/DCIM/860OKMZOphoto/iphone mette 141107/860OKMZOphoto/iphonemette 150925/860OKMZO,photo/2012/Iphone mette 2012,IMG_20121005_194942.JPG,IMG_20120908_111025.JPG,2012-09-22 03:30:03.500000,2
photo/bilder2010-2011/101008 tullenphoto/mettesvita131213/101008 tullenphoto/mettesvita131213/2010-10-11 001,photo/mettesvita131213/2010-10-11 001,IMG_7392.JPG,IMG_7399.JPG,2010-10-08 17:30:32.000000,2
photo/iphonemette 150925/965YOKDJphoto/2016-12/julbok2015/06-30 NewportBostonCapecod,photo/2016-12/julbok2015/06-30 NewportBostonCapecod,IMG_2058.JPG,IMG_2103.JPG,2015-12-02 12:41:13.194000,2
"photo/bilder2010-2011/12.December 2010/24-25 Dec. Julfirandephoto/AlexandrasPC2013/1.Foto/12.December 2010/24-25 Dec. Julfirandephoto/mettesvita131213/2011-01-08, gran canaria + jul mm/Jul 2010photo/bilder2010-2011/2011-01-08, gran canaria + jul mm/Jul 2010photo/mettesvita131213/2011-02-19, minneskort mette","photo/mettesvita131213/2011-01-08, gran canaria + jul mm/Jul 2010",gran canaria + jul mm 663.jpg,gran canaria + jul mm 659.jpg,2011-01-08 21:56:04.843500,2
"photo/mettesvita131213/2010-12-16, canariaphoto/mettesvita131213/2011-02-19, minneskort mettephoto/mettesvita131213/2010-12-20, canaria 2photo/bilder2010-2011/2010-12-20, canaria 2photo/mettesvita131213/2011-01-08, gran canaria + jul mm","photo/mettesvita131213/2010-12-20, canaria 2",canaria 2 696.jpg,canaria 2 514.jpg,2010-12-20 11:14:39.640500,2
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZO,photo/iphone mette 141107/860OKMZO,IMG_0346.JPG,IMG_0482.JPG,2012-08-29 03:43:16.000000,2
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZO,photo/iphonemette 150925/860OKMZO,IMG_0346.JPG,IMG_0482.JPG,2012-08-29 03:43:16.000000,2
"photo/mettesvita131213/2010-12-16, canariaphoto/mettesvita131213/2011-02-19, minneskort mettephoto/mettesvita131213/2010-12-20, canaria 2photo/bilder2010-2011/2010-12-20, canaria 2photo/mettesvita131213/2011-01-08, gran canaria + jul mm","photo/mettesvita131213/2011-01-08, gran canaria + jul mm",gran canaria + jul mm 1050.jpg,gran canaria + jul mm 868.jpg,2011-01-08 22:11:22.914000,2
"photo/mettesvita131213/2010-12-16, canariaphoto/mettesvita131213/2011-02-19, minneskort mettephoto/mettesvita131213/2010-12-20, canaria 2photo/bilder2010-2011/2010-12-20, canaria 2photo/mettesvita131213/2011-01-08, gran canaria + jul mm","photo/mettesvita131213/2011-02-19, minneskort mette",minneskort mette 1050.jpg,minneskort mette 868.jpg,2011-02-19 10:58:27.710500,2
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZO,photo/DCIM/860OKMZO,IMG_0346.JPG,IMG_0482.JPG,2012-08-29 03:43:16.000000,2
photo/iphonemette 150925/965YOKDJphoto/2016-12/julbok2015/06-30 NewportBostonCapecod,photo/iphonemette 150925/965YOKDJ,IMG_2058.JPG,IMG_2103.JPG,2015-12-02 12:41:13.194000,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZO,photo/iphone mette 141107/860OKMZO,IMG_0281.JPG,IMG_0516.JPG,2012-08-28 06:25:40.000000,2
photo/mette iphone dec 13photo/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZOphoto/iphonemette 150925/860OKMZO,photo/iphonemette 150925/860OKMZO,IMG_0281.JPG,IMG_0516.JPG,2012-08-28 06:25:40.000000,2
photo/2014-10-11photo/iphone mette 141107/823WGTMAphoto/iphonemette 150925/823WGTMAphoto/2014/Iphone mette 2014photo/DCIM/823WGTMA,photo/DCIM/823WGTMA,IMG_1375.JPG,IMG_1292.JPG,2014-04-28 23:17:39.500000,2
photo/mette iphone dec 13photo/iphonemette 150925/860OKMZOphoto/2012/Iphone mette 2012photo/iphone mette 141107/860OKMZOphoto/DCIM/860OKMZO,photo/2012/Iphone mette 2012,IMG_20120720_152930.JPG,IMG_20121007_155659.JPG,2012-08-29 03:43:14.500000,2
photo/2014-10-11photo/iphone mette 141107/823WGTMAphoto/iphonemette 150925/823WGTMAphoto/2014/Iphone mette 2014photo/DCIM/823WGTMA,photo/iphone mette 141107/823WGTMA,IMG_1375.JPG,IMG_1292.JPG,2014-04-28 23:17:39.500000,2
photo/2014-10-11photo/iphone mette 141107/823WGTMAphoto/iphonemette 150925/823WGTMAphoto/2014/Iphone mette 2014photo/DCIM/823WGTMA/Pyreneérna 2014,photo/DCIM/823WGTMA/Pyreneérna 2014,IMG_1488.JPG,IMG_1422.JPG,2014-07-11 15:28:39.500000,2
photo/bilder2010-2011/11.November 2010/15 Nov. Ridning(min grupp)photo/AlexandrasPC2013/1.Foto/11.November 2010/15 Nov. Ridning(min grupp),photo/bilder2010-2011/11.November 2010/15 Nov. Ridning(min grupp),DSC_0412.JPG,DSC_0068.JPG,2010-11-18 17:37:05.000000,2
